label_0	label_1	label_2	label_3	label_4	label_5	label_6	label_7	label_8	label_9	label_10	label_11	text_a
1	1	0	0	0	0	0	0	0	0	0	1	饮赵文学江阴斋中 其一,忆尔谈经处，萧然过吕安。蓬蒿三径没，苜蓿一毡寒。浊酒歌谁和，青灯剑自看。他乡逢握手，未觉路行难。
1	0	0	0	0	1	0	0	0	0	0	1	同罗以智吴廷燮高学淳吴敬范登吴山还饮天河馆酒楼二章 其一,山河今脱屐，风雨易思乡。慰以诸君乐，怜吾末路狂。台空双桂老，天阔一鹰翔。江泛渔矶在，吾将问野航。
0	0	0	0	0	0	1	1	0	0	0	0	登祝融峰用择之韵,今年缘底事，浪走太无端。直以心期远，非贪眼界宽。云山于此尽，风袂不胜寒。孤鸟知人意，茫茫去不还。
1	0	0	0	0	0	0	0	0	0	0	1	沭阳早发,山城挝鼓四更时，官道萧萧马正嘶。霜重敝貂寒透骨，月明啼雁迥生思。长风游子驱千里，乔木微禽羡一枝。坐损红颜成底事，吴山楚水转相嗤。
0	1	0	0	0	0	0	0	0	0	0	1	游西山寺再用前韵,水僻山深路转长，攀萝沿磴到僧房。危桥石抱村流急，古殿鹤巢嵓树凉。百计巧思蚕更拙，片时春梦蚁空忙。凭君莫动登楼思，故国山河易断肠。
1	1	0	0	0	0	0	0	0	0	0	1	荆州,醉踏高城散早暾，城头吹角重兵屯。云连橘柚秋光净，江转夔巫雨气昏。豚犬岂能成霸业，芷兰终自误王孙。时清莫作登楼感，故国他乡总断魂。
1	1	0	0	0	0	0	1	0	1	0	1	癸巳除夕,八载他乡腊鼓催，乡心撩乱鼓声哀。无情天地犹擐甲，有意山川独画灰。儿女藏钩离别后，君臣投璧播迁来。年华如许人将老，辜负春风又几回！
1	0	0	0	0	0	0	0	0	0	0	1	咏景十首 其五 空心杉,古木槎牙树底空，学仙游子坐空中。自从白日飞升去，几度寒鸦噪晚风。
0	0	0	0	0	0	0	1	0	0	0	1	悼李韶,韶也命何奇，生前与世违。贫栖古梵刹，终著旧麻衣。雅句僧抄遍，孤坟客吊稀。故园今孰在，应见梦中归。
0	0	0	0	0	1	0	0	0	0	0	1	蓟州道中,剑旆南来寄一方，北门锁钥愧非长。山河雄壮真皇辅，人物萧条非故乡。三岛风烟连朔漠，九州封域盛虞唐。巳闻款塞寻常事，赖有吁谟在庙廊。
1	1	0	0	0	0	0	0	0	0	0	1	九日登道场山同吴逸人赋,忽惊九日当今日，同在他乡望故乡。百里山河天尽处，万家城郭水中央。帷间风动闻灵语，寺里林疏见佛香。不是避喧来此地，无妨览胜到斜阳。
0	0	0	0	0	0	0	0	1	0	0	1	其七,征帆转吴楚，涉江指岷山。富贵归故乡，昔人以为难。大府固可乐，高风亦难攀。岂必待政成，甘泉行赐环。
0	0	1	1	0	0	1	1	0	1	0	1	寄三衢董教陈孟敷,离别中年梦亦惊，未应王谢独关情。家林久已无音信，江海今馀几弟兄。浙水断鸿秋半影，粤河残叶夜中声。遥怜姑篾千峰里，何处相思月自明。
1	0	0	0	0	0	0	0	0	0	0	1	慰同寓者思归,长风万里困南图，游子天涯望眼枯。愧我出山成小草，怜君远道忆文芜。清江渡口听鸿雁，明月楼中唱鹧鸪。稍待青春堪作伴，何须雨雪问征途。
0	0	0	0	0	0	0	1	0	1	0	1	用韵答林大,正尔交情似海深，不堪离别泪沾衿。几回见雁思乡信，千里移家共客心。新酒黄花连夜榻，秋风寒夜响枫林。天涯共住同萧索，莫惜逢人寄远音。
0	0	0	0	0	0	0	1	0	0	0	1	其二,小墅清溪曲，疏篁作四邻。花开留好客，酒熟及芳辰。屋角丹藤绕，梁间紫燕驯。所欣投秩早，得看故园春。
1	0	0	0	0	0	0	0	0	0	0	1	夜泊扬州次伍子和韵,晚呼舟子泊江沙，怀古思乡讵有涯。越岭何年还杖屦，隋宫无处问繁华。帆樯水国三千里，灯火楼台几万家。自叹不才非博望，频年来泛海天槎。
1	0	0	0	0	0	0	0	0	0	0	1	其三 拟青青陵上柏,松柏生高陵，鸾鹤所翥翔。芙蕖出绿沼，鸳鹭相徜徉。自古有会宗，三都及两京。春色满皇州，游子忘故乡。高楼酒挹渑，康衢尘霏香。朝饮挟娥?，暮游陪金张。暮暮复朝朝，行乐何渠央。
0	1	0	0	0	1	0	0	0	0	0	0	哭弟松 其一,多病吾仍在，沉酣尔遽休。相依堪共老，永别杳难求。伏腊还新酒，风烟岂故丘。漳河暮转急，呜咽正东流。
0	0	0	0	0	1	1	0	0	0	0	0	寄谢挺孚,羡尔凌云赋最豪，几年踪迹困蓬蒿。珠沉赤水渊应媚，剑发丰城气自高。散屧山中呼桂酒，枕流天畔听松涛。相思倘问栖迟处，源水浮花去是桃。
1	0	0	0	0	0	0	0	0	0	0	1	钱塘夜雨,古渡空房黄叶遮，夜深思妇咽寒笳。钱塘江上思乡处，又被西风吹雨斜。
1	0	0	0	0	0	0	0	0	0	0	1	晓发,荒鸡鸣四野，游子已晨兴。残雪消不尽，晓风寒更增。连冈盘叠叠，细路出层层。多恐吟躯重，疲驴瘦不胜。
1	1	0	0	0	0	0	1	0	0	0	1	晚步即景,衙斋临水驿，日日送行舟。不道他乡客，能忘异地愁。征帆千里月，暮霭一天秋。泛泛观鱼者，停桡傍晚楼。
1	1	0	0	0	0	0	0	0	0	0	1	河上逢友人,知君意不浅，立马问生涯。薄业无归地，他乡便是家。宵吟怜桂魄，朝起怯菱花。语尽黄河上，西风日又斜。
0	0	0	0	0	1	1	0	0	0	0	0	湛内翰将行怅然有感兼怀阳明子,细雨寒江此送君，相思时复到河汾。凭君传语阳明子，我正扶衰候岭云。
0	1	0	0	0	0	0	0	0	0	0	1	闻笛,黄彭湖边吹暮笛，浦云不飞江月黑。寻常一听自堪悲，况是天涯归梦夕。江声呜咽如不流，败芦拍岸风飕飕。刻羽已惊栖雁起，流商还接断猿愁。馀音如缕凄然久，逐臣迁客皆回首。城南思妇泣关山，塞北征人怨杨柳。东舷西舫寂无哗，一片蒹葭带露华。故园今夜罗浮月，落尽寒梅几树花。
1	0	0	0	0	0	0	1	0	0	0	1	次韵石湖居士晴窗遣兴,阊门车马隐晴雷，我亦临风咏快哉。平碧际空烟羃历，蔫红照影水萦回。园翁门巷初沾絮，游子杯盘欲荐梅。落晚小家还馔客，旋篘春瓮取新醅。
1	1	0	0	0	0	0	0	0	0	0	1	和庄畹耕秋感原韵,秋原负手立斜阳，反顾家山欲断肠。佳节插萸悲逝水，他乡就菊近新霜。依人自笑冯唐老，玩世无如阮籍狂。试上晃岩高处望，海天万里战云黄！
0	0	1	1	0	0	0	0	0	0	0	0	村居即事,对面鱼梭掷，回头鹊羽惊。贪看过桥影，错应隔墙声。径小穿林入，村斜割涧成。乍凉思午睡，随意拂桃笙。
0	1	1	0	0	0	0	0	0	0	0	0	哭姊,断甲遗琴委故床，思君独旦不成装。花边风起肩谁拥，月里烟销影更凉。残墨尚明笺上泪，馀膏空落枕前香。翠屏一角栖歌哭，秖恐猿闻也断肠。
1	0	0	0	0	0	0	0	0	0	0	1	九月九日有怀平原郡公赵五山,经年留朔漠，此日又重阳。游子泪沾雨，行军气挟霜。沙场愁草白，篱落忆花黄。忽念登高处，凄凉更一觞。
0	1	0	0	1	0	0	0	0	0	0	0	哭张元伯职方,近年老辈频凋落，使我中心又恻然。洛社挂冠高卧者，唯君清澈如神仙。昔日与君论少长，今日与君争后先。把酒酹君君必知，为君洒泪西风前。
0	0	1	0	0	0	0	0	0	0	0	1	南行途中作,恰恰黄鹂鸣远村，凄凄客子暗消魂。梨花细雨小寒食，杨柳春风孤店门。不尽长江浮旅梦，无情芳草送王孙。明当匹马摇鞭去，回首天涯是故园。
0	0	0	1	1	0	0	0	0	0	0	1	哭婿吕舜臣,消息非虚讶，斯人忽杳茫。天低空洒泪，江近只枯肠。素幔随流水，丹铭望故乡。尔家太荼毒，何故问苍苍。
1	0	0	0	0	0	0	0	0	0	0	1	浪穹县,凫雁唼喋菱荇光，翡翠摇裔兰苕芳。古寺双林带烟郭，平湖十里通春航。远梦似钿经此地，游子恍疑归故乡。桃园仇池到处有，萍浮梗泛悲苍茫。
0	0	1	1	0	0	0	0	0	0	0	1	泰州九日登望海楼怀梁公智黄幼章,把菊偏惊久客情，淮河西下蓟鸿声。楼船万里沧波涌，砧杵千家朔吹生。绝塞频年犹住牧，故乡多难未休兵。君看天地干将气，不为悲秋泪满缨。
1	0	0	0	0	0	0	0	0	0	0	1	初闻蛙,朝开南篱梅，暮闻北池蛙。何时科斗生，草根已吐牙。只畏草叶长，其下可隐蛇。游子且勿行，科斗成虾蟆。
1	0	0	0	0	0	0	0	0	0	0	1	雪夜有感,大雪拥蓬户，寒梦不成归。孤坐北窗风，飘落辞家衣。向晓酒力减，背壁灯影微。谁知游子心，暗逐长空飞。
1	1	0	0	0	0	1	0	0	0	0	1	中秋夜不见月兼邀储太仆不至,今夜中秋月，云端空复情。人间同寂寞，天外独分明。桂子飘何处，边鸿度有声。他乡对家酝，愁绝为谁倾。
0	1	0	0	0	1	0	0	0	0	0	1	春莫述怀,旅馆孤吟思惘然，抱书懒读枕书眠。萋萋芳草日将暮，点点飞花春可怜。家信不来江雁杳，乡心正切海鱼鲜。欲沽一斗花前醉，自笑青衫不值钱。
1	0	0	0	0	0	0	0	0	0	0	1	灯夕颇盛郡中相招不能往也,满城歌舞事元宵，溪外苍山雪乍销。红日渐迟花信动，银蟾初上烛光摇。幽人自笑居空谷，游子从教往丽谯。一盏青灯对编简，旧欢如梦壮心凋。
1	1	0	0	0	0	0	0	0	0	0	1	时命篇,代马不恋越，荆禽岂巢燕。鸲鹆渡汶水，君子忧未然。柰何容游子，率尔辞故山。行兽顾丘林，出云有归还。交交声利途，轩车日骈阗。谁念牛下人，悲歌夜中叹。豪门有弃襦，我衣怕不完。张仪惧诸侯，泄柳乃闭关。贫贱岂尽愚，时命当自安。
1	1	0	0	0	0	0	0	0	0	0	1	之广都憩铁像院,岁暮天苦寒，风雨复乘之。道边得古寺，欣然具晨炊。瘦树立中庭，断蔓络短篱。小僧为设炉，童子烧槁枝。坐令手足柔，髭间失冰凘。敬礼龛中像，尽读庑下碑。少年志四方，故里了不思。晚知行路难，更觉游子悲。一官始巴僰，剡曲归何时。置之勿复道，烂醉忘天涯。
0	0	0	0	0	0	0	1	0	1	0	0	答陈传大见寄,鸟鸣何嘤嘤，伐木久矣缺。君子遗古风，故人心未绝。贻我新诗章，问我间何阔。置之衣袖中，三日诵不辍。比以琼瑶花，要以金石节。岂无蕙兰花，可以慰离别。君怀多芳草，所思在离别。惟有皎皎心，思君如明月。
1	0	0	0	0	0	0	0	0	0	0	1	其二,游子天涯慈母衣，密缝曾否意迟归。可怜向长婚初毕，漫学卢敖计总非。霜雁已还虚信息，镜鸾空睹失容辉。何时龙剑成双合，萧瑟寒江怨落晖。
0	0	0	0	0	0	1	0	0	1	0	1	寒食夜池上对月怀友,人间多别离，处处是相思。海内无烟夜，天涯有月时。跳鱼翻荇叶，惊鹊出花枝。亲友皆千里，三更独绕池。
0	1	0	0	0	0	0	0	0	0	0	1	岛雨忆乡,炎岛经时雨，东风渐渐催。夷童嘲越客，带得此寒来。触我乡心起，登楼不见梅。等闲三弄笛，吹向瘴云开。
0	0	0	0	0	1	0	1	0	0	0	0	贾谊,遭逢圣主落江湘，年少多才岂不祥。自古孤根难独任，堪嗟同姓楚兰芳。
0	1	0	0	0	1	0	1	0	0	0	0	拟咸阳怀古,咸阳禾黍正离离，人代兴亡岂有期。废殿秋风秦剑戟，荒山夜雨汉旌旗。茂陵空洒千行泪，渭水长流万古悲。何处登临最惆怅，乐游原上日斜时。
0	0	0	0	1	0	0	0	0	0	0	1	题苏武李陵泣别图,祈连山前箭如雨，渤海海边羝不乳。同是肝肠十九年，白发君归朝故主。臣心有血一斗许，亦欲随君归衅鼓。五千健儿五千母，臣若独归魂魄苦。空将老泪寄君归，归拜茂陵坟上土。
1	0	0	0	0	0	0	0	0	0	0	1	还入长安城东门,峨峨长安城，落日游子入。东风卷清气，欲进还自立。行人不相知，竞逐短影急。纡馀松声窅，泱漭岚气湿。归赢纸窗明，拈毫以收拾。
1	0	0	0	0	0	0	0	0	0	0	1	却寄家音口号,岭头梅放桂初残，云树连天道路难。归去高堂应问讯，但言游子正平安。
0	0	0	0	0	0	0	0	1	0	0	1	游南安东山寺登眺绝顶,东山览胜陟岧峣，历尽天门绝市嚣。敢道居高能小下，似缘心远得神超。乡关路入梅花近，祇苑经翻贝叶遥。沧海回头今是岸，故园松鹤待谁招。
1	0	0	0	0	0	0	0	0	0	0	1	郊行呈仲实兄次前韵,偶寻幽事过南乡，照眼晴梅泛晓光。故里不迷游子望，中年翻忆少时狂。垂纶未遂鱼空羡，缓辔相随马更良。义重平生堪屡别，强赓常棣遣回肠。
1	0	0	0	0	0	0	0	0	0	0	1	其三,湘水忠臣意，浮云游子思。去古犹未远，何必无瑕疵。彭泽一生人，得力在于斯。
0	0	0	0	0	0	1	0	0	0	0	1	和诸亲友赠行韵,徘徊心自故园长，脩竹檀栾兰蕙苍。门外客来邀憩石，阶前孙舞引登堂。径连求仲何须约，声奏埙篪底用腔。此日临岐分手去，春光相忆岭云香。
0	0	0	0	0	1	0	0	0	0	0	1	前元至正十四年间庚申帝遣使谢嘉卿航海赍名币法酒至徽州歙县徵师山隐士郑玉子美授以翰林待制时端本堂正字郑彦昭启东宫侑以尚尊后辞不赴召值兵变所赐币流落民间乃购得之余以举保授兴国县令考满入觐遂裁制为衣以朝天阙感前代之恩币成圣朝之品服谩成七言律一章以寄意云,剪就天机云锦章，银丝万缕日争光。应酬晚节冰霜志，犹带前朝雨露香。袖拂苔痕封印匣，袂联棠影上琴堂。三年制锦朝京阙，衣绣终当归故乡。
0	0	0	0	1	1	0	0	0	0	0	0	登总持寺阁,今日登高阁，三休忽自悲。因知筋力减，不及往年时。草树还如旧，山河亦在兹。龙钟兼老病，更有重来期。
0	0	0	0	0	0	0	0	0	1	0	1	南丰道中口占,冷雨迷濛懒举头，望中恐得故乡愁。梅经旧腊香犹在，水被东风冻已收。鸟喜春和纷格磔，马嫌泥滑转夷犹。人生祇有安居好，可奈安居不易求。
0	1	0	0	0	0	0	0	0	0	0	1	玉关寄长安李主簿,东去长安万里馀，故人何惜一行书。玉关西望堪肠断，况复明朝是岁除。
0	0	1	0	0	0	0	0	0	0	0	1	大庾岭寄冯梅窗表弟,自出梅关外，江山非故乡。梦魂不怕远，夜夜到隋冈。
1	1	0	0	0	0	0	0	0	0	0	1	贼平后送人北归,世乱同南去，时清独北还。他乡生白发，旧国见青山。晓月过残垒，繁星宿故关。寒禽与衰草，处处伴愁颜。
0	1	0	0	0	0	1	0	0	0	0	0	次闺秀新柳韵,曾忆离人欲去时，早莺啼遍断肠枝。乍眠乍起禁偏瘦，无雨无风弱更垂。每到河桥伤远别，却随烟草乱相思。春光未老愁千缕，羡杀吴蚕漫吐丝。
1	1	0	0	0	0	0	1	0	0	0	1	九日陪李犹登高,百年能几遇重阳，逐伴登高引兴长。邑宰喜陪元亮饮，参军那似孟嘉狂。山云映水摇秋色，浦树含风送晚凉。满地黄花应笑我，白头犹自客他乡。
1	1	0	0	0	0	0	0	0	0	0	1	旅馆梅花,清香无以敌寒梅，可爱他乡独看来。为忆故溪千万树，几年辜负雪中开。
0	0	0	0	1	0	0	0	0	0	0	1	哭张子二首 其一 张子者平谷张子礿也以都御史镇辽东显矣然无何卒李子者张之旧僚也闻之哀焉于是作哭张子二章语曰岁在龙蛇贤人嗟张之卒庚辰岁也,虎豹威边日，龙蛇哭尔年。故人今若此，吾道合潸然。部曲归旌拥，风云旧国连。蓟门秋草遍，何处是新阡。
0	0	1	0	0	0	0	0	0	0	0	1	冬晓入馆同容斋,夜色深窗曙未通，钟声杳杳去悤悤。乡心晓挂西楼月，木叶长吹北户风。坊远阙门三里外，官寒心事十年中。冬来碧瓦清霜重，几见东华蚤日红。
0	0	0	0	0	0	0	1	0	0	0	1	三妓顾予幽独戏作四韵,忤俗遭罗网，何缘即挂冠。闭门谁复过，独酌岂成欢。客久添衰疾，春馀尚苦寒。幽花虽入眼，不似故园看。
1	1	0	0	0	0	0	0	0	0	0	1	其二,自想温容耳诲词，他乡已恨重分违。送人作守乘轩去，结草为灵象俑归。会合只如风过烛，花阴何异月澄辉。相门子婿诸侯服，除却清名百事非。
0	1	0	0	0	0	0	0	0	0	0	1	阁中见题名录有怀张泽长下第,村花溪草共柴荆，几度春风在远行。松月照窗思伴直，杏烟点笔怅题名。家山正是怀君处，客路翻同下第情。那有斯人滞空谷，皇天老眼自分明。
0	0	0	0	0	1	0	0	0	0	0	1	寄杭州王两峰（武楹）,明州烽火望连天，喜接鱼书又怅然。春雨已愁三月梦，故人况住万营边。狂澜东海回何日，芳草西湖忆昔年。我辈匡时苦无策，蓬蒿栖息老鸢肩。
1	0	0	0	0	0	0	0	0	0	0	1	春日李维任舟中召饮不至赋此赠之,芳菲佳节入韶年，锦缆维舟列彩筵。酒色杯光浮海气，歌声舞袖斗春妍。佳人竞巧黄金胜，游子争驱白玉鞭。纵览不知归路暝，谓谁同上李膺船。
0	1	0	0	0	0	0	0	0	0	0	1	春日代州郊外作,青山一路带滹沱，复有垂杨拂玉珂。调马正宜春草软，望乡争奈白云多。美人花里扬鞭出，上客林中射雉过。相与晋王祠畔饮，英雄往事一悲歌。
1	0	1	0	0	0	0	0	0	0	0	1	赠高仲常,借问高书记，南征又北征。从军元自乐，游子若为情。笔下三千牍，胸中百万兵。伤弓良小怯，弹铗竟何成。惨淡风尘际，悲凉鼓角声。别家四十日，并塞两三程。斗绝牛皮岭，荒寒燕赐城。吟边白鸟没，醉里莫云横。感慨悲王粲，颠狂笑祢衡。虎贲多将种，底用两书生。
1	0	0	0	0	0	0	0	0	0	0	1	水木明瑟园阻归,昨困矣蒸甚，鸣鸠唤奈何。中宵喧旅梦，惊浪出林阿。乍息怦怦累，如传踏踏歌。晓来看池水，新涨半篙多。岂是山灵意，勾留游子鞿。雨呼公莫渡，风唱客无归。花信行将尽，涛声不可矶。浮屠休见诮，三宿戒多违。主人应念我，带水隔遥村。不惜淹三径，其谁共一尊。空庭闻鸟语，清思落苔痕。明日应相见，新诗好共论。
0	1	0	0	0	0	0	1	0	0	0	1	七哀诗七首 其一 钱南村士馨,稚农倜傥生，早岁游燕赵。论交廉蔺前，结客荆高表。才高数何奇，国步方纠扰。笔削竟谁任，孱弱力难讨。脱身归故里，著书颇不少。落落南村路，林菊自窈窕。藜藿长苦饥，耻向时人道。玉树土中埋，长夜不复晓。未闻遣所忠，谁为收遗草。
1	0	1	0	0	0	0	0	0	0	0	1	其三,乱石残花一径幽，侧身吴苑此清秋。思乡怀古俱无那，西北浮云自帝州。
1	0	0	0	0	1	0	0	0	0	0	1	其四,穷阴格稚节，坚冰塞长河。感往戚不鲜，忧来欢讵多。旭日不照颜，吾生已蹉跎。百族蛰有处，游子宕无家。天伦痛仳别，苦婴人郁罗。
